model,param,cv_f1,cv_std,train_accuracy_mean,train_accuracy_std,train_precision_1_mean,train_precision_1_std,train_recall_1_mean,train_recall_1_std,train_f1_1_mean,train_f1_1_std,validation_accuracy_mean,validation_accuracy_std,validation_precision_1_mean,validation_precision_1_std,validation_recall_1_mean,validation_recall_1_std,validation_f1_1_mean,validation_f1_1_std,cv_gap_f1,treino_accuracy,treino_precision_1,treino_recall_1,treino_f1_1,teste_accuracy,teste_precision_1,teste_recall_1,teste_f1_1,gap_f1,selecionado
Tree,3,0.7060223244595812,0.00931071005614676,0.8749903383210184,0.002023757398942697,0.7241680373746995,0.009119788934422637,0.6924265465335189,0.0059589836869359146,0.7078697585806486,0.002634152684814862,0.8745372471913665,0.003730066212366583,0.7242273043531984,0.011242143087005784,0.6889420320257325,0.014604309771578044,0.7060223244595812,0.00931071005614676,0.0018474341210673595,0.8775069423017587,0.7391221008242285,0.6799506259918886,0.7083027185892726,0.8815363257751041,0.7492331288343558,0.6889985895627645,0.7178545187362234,-0.009551800146950784,False
Tree,5,0.7330857717387811,0.007345306618756946,0.8843334425578713,0.004353285065776767,0.7340357487502154,0.016932627260835303,0.739993416855881,0.006017647329667528,0.7368316433904333,0.006056863178282849,0.8825596545257037,0.0037747425901911392,0.7290651110774898,0.011465523838478786,0.7372581559953073,0.007305147838964282,0.7330857717387811,0.007345306618756946,0.0037458716516521884,0.8780083307621105,0.7104733131923464,0.7464292011990831,0.7280075672886749,0.8749035940151164,0.7024683122081388,0.7425952045133991,0.7219746314706891,0.006032935817985807,False
Tree,7,0.7551350430327378,0.011732798453001864,0.9024705045288114,0.00915059247022302,0.7949277659317028,0.04048477864728203,0.7509691138392188,0.011213999090932904,0.7715128082044561,0.014239628902647664,0.8958262602266096,0.008736131888994733,0.7814229309112046,0.04338163116279437,0.7328559774374753,0.019704467988205222,0.7551350430327378,0.011732798453001864,0.016377765171718295,0.9117556309780932,0.8352824578790882,0.7430788220772351,0.7864874953340799,0.9028227672373901,0.8054263565891473,0.732722143864598,0.7673559822747416,0.019131513059338356,True
Tree,None,0.7481194049073311,0.0038938546314801472,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.888884620376572,0.0023370003405988123,0.7420299582059084,0.008078666927170597,0.7543648074338236,0.0019937984838365587,0.7481194049073311,0.0038938546314801472,0.2518805950926689,1.0,1.0,1.0,1.0,0.8929507943853154,0.7535014005602241,0.7588152327221439,0.7561489810260014,0.24385101897399863,False
